id_operacion;ubicacion;SOA;operador1;operador2;operacion;resultado;id_participantes;id_bloque;correctas_deteccion;correctas_operacion;TR_deteccion;acarreo
115;Derecha;750;39;24;Suma;89;5ff48;Bloque 1;1;1;730;No
371;Derecha;1250;94;28;Resta;47;5ff48;Bloque 1;1;1;687;No
361;Derecha;750;92;26;Resta;47;5ff48;Bloque 1;1;1;735;No
77;Derecha;750;63;32;Suma;67;5ff48;Bloque 1;1;1;739;Si
340;Izquierda;300;83;45;Resta;27;5ff48;Bloque 1;1;1;1177;Si
259;Izquierda;1250;89;27;Resta;62;5ff48;Bloque 1;1;1;722;Si
231;Derecha;1250;78;27;Resta;51;5ff48;Bloque 1;1;1;767;No
225;Izquierda;750;74;43;Resta;31;5ff48;Bloque 1;1;1;1100;Si
91;Derecha;300;73;21;Suma;133;5ff48;Bloque 1;1;1;1023;Si
327;Derecha;750;76;28;Resta;57;5ff48;Bloque 1;1;1;1078;No
117;Izquierda;1250;39;28;Suma;67;5ff48;Bloque 1;1;1;1456;No
29;Derecha;300;43;26;Suma;69;5ff48;Bloque 1;1;1;2396;Si
52;Izquierda;750;53;25;Suma;78;5ff48;Bloque 1;1;1;580;No
309;Derecha;1250;71;24;Resta;47;5ff48;Bloque 1;1;1;878;Si
193;Derecha;1250;52;21;Resta;31;5ff48;Bloque 1;1;1;508;No
319;Derecha;300;73;38;Resta;25;5ff48;Bloque 1;1;1;894;No
362;Izquierda;300;92;28;Resta;64;f5112;Bloque 1;1;0;289;No
340;Izquierda;750;83;45;Resta;27;f5112;Bloque 1;1;0;541;Si
157;Derecha;300;56;35;Suma;64;f5112;Bloque 1;1;1;494;Si
306;Izquierda;1250;65;26;Resta;39;f5112;Bloque 1;1;1;448;No
311;Izquierda;750;71;37;Resta;34;f5112;Bloque 1;1;1;660;Si
65;Izquierda;750;57;41;Suma;69;f5112;Bloque 1;1;1;404;Si
151;Derecha;1250;52;39;Suma;91;f5112;Bloque 1;1;0;412;No
28;Izquierda;1250;43;25;Suma;68;f5112;Bloque 1;1;1;482;Si
167;Derecha;300;58;36;Suma;94;f5112;Bloque 1;1;1;413;Si
286;Derecha;300;98;26;Resta;72;f5112;Bloque 1;1;0;494;Si
91;Derecha;300;73;21;Suma;133;f5112;Bloque 1;1;1;569;Si
107;Derecha;750;37;25;Suma;52;f5112;Bloque 1;1;0;472;No
98;Derecha;300;34;28;Suma;52;f5112;Bloque 1;1;1;756;No
94;Derecha;300;75;21;Suma;114;f5112;Bloque 1;1;1;449;Si
378;Izquierda;1250;95;39;Resta;56;f5112;Bloque 1;1;1;491;Si
60;Derecha;300;56;23;Suma;112;f5112;Bloque 1;1;1;452;No
160;Izquierda;300;57;28;Suma;85;f5112;Bloque 1;1;1;436;No
45;Derecha;300;51;36;Suma;87;f5112;Bloque 1;1;1;510;No
351;Izquierda;1250;86;38;Resta;34;f5112;Bloque 1;1;0;619;No
267;Izquierda;300;93;21;Resta;51;f5112;Bloque 1;1;1;416;Si
370;Izquierda;750;94;25;Resta;82;f5112;Bloque 1;1;1;556;Si
75;Izquierda;1250;62;36;Suma;139;f5112;Bloque 1;1;1;686;No
183;Derecha;1250;67;24;Suma;91;f5112;Bloque 1;1;1;486;No
294;Izquierda;750;62;23;Resta;28;f5112;Bloque 1;1;1;485;Si
213;Derecha;1250;68;26;Resta;42;f5112;Bloque 1;1;1;898;Si
335;Derecha;750;82;37;Resta;64;f5112;Bloque 1;1;1;633;No
56;Derecha;750;53;45;Suma;98;f5112;Bloque 1;1;1;386;No
38;Izquierda;750;47;21;Suma;48;f5112;Bloque 1;1;1;461;Si
219;Derecha;750;73;41;Resta;27;f5112;Bloque 1;1;0;421;Si
170;Izquierda;750;59;25;Suma;100;f5112;Bloque 1;1;1;417;Si
382;Izquierda;1250;96;49;Resta;47;f5112;Bloque 1;1;1;688;No
158;Derecha;300;56;38;Suma;66;f5112;Bloque 1;1;1;479;No
345;Izquierda;1250;84;38;Resta;55;f5112;Bloque 1;1;1;536;Si
266;Izquierda;300;89;48;Resta;41;f5112;Bloque 1;1;1;735;No
280;Derecha;1250;96;42;Resta;38;f5112;Bloque 1;1;0;672;Si
285;Derecha;1250;97;41;Resta;67;f5112;Bloque 1;1;1;643;Si
225;Derecha;1250;74;43;Resta;31;f5411;Bloque 1;1;1;870;Si
106;Derecha;1250;37;24;Suma;86;f5411;Bloque 1;1;1;650;No
59;Izquierda;300;54;43;Suma;97;f5411;Bloque 1;1;1;626;Si
14;Izquierda;750;36;21;Suma;57;f5411;Bloque 1;1;1;401;No
98;Derecha;750;34;28;Suma;52;f5411;Bloque 1;1;0;554;No
249;Izquierda;300;86;42;Resta;44;f5411;Bloque 1;1;0;494;Si
348;Derecha;1250;85;39;Resta;33;f5411;Bloque 1;1;1;511;No
223;Izquierda;750;74;41;Resta;28;f5411;Bloque 1;1;1;826;No
122;Derecha;1250;43;38;Suma;115;f5411;Bloque 1;1;0;537;Si
129;Derecha;1250;45;37;Suma;82;f5411;Bloque 1;1;1;654;No
346;Izquierda;750;85;26;Resta;42;f5411;Bloque 1;1;1;595;Si
177;Derecha;300;63;29;Suma;77;f5411;Bloque 1;1;0;431;Si
367;Derecha;750;93;27;Resta;66;f5411;Bloque 1;1;0;572;No
9;Izquierda;1250;32;27;Suma;70;f5411;Bloque 1;1;0;472;No
152;Derecha;1250;53;28;Suma;81;f5411;Bloque 1;1;1;613;Si
256;Derecha;300;87;46;Resta;41;f5411;Bloque 1;1;1;705;Si
54;Izquierda;750;53;32;Suma;101;f5411;Bloque 1;1;0;1173;Si
190;Izquierda;750;69;25;Suma;79;f5411;Bloque 1;1;1;694;No
268;Izquierda;750;93;31;Resta;62;f5411;Bloque 1;1;0;582;Si
246;Izquierda;1250;85;42;Resta;43;f5411;Bloque 1;1;1;694;No
319;Izquierda;300;73;38;Resta;25;f5411;Bloque 1;1;0;716;No
254;Derecha;300;87;35;Resta;52;f5411;Bloque 1;1;1;724;Si
251;Izquierda;1250;87;26;Resta;61;f5411;Bloque 1;1;1;522;No
297;Derecha;300;62;27;Resta;35;f5411;Bloque 1;1;1;509;No
2;Derecha;750;31;25;Suma;47;f5411;Bloque 1;1;0;747;No
304;Izquierda;750;64;27;Resta;37;f5411;Bloque 1;1;1;711;Si
189;Derecha;300;69;23;Suma;92;f5411;Bloque 1;1;1;1617;No
23;Izquierda;1250;42;25;Suma;56;f5411;Bloque 1;1;1;464;Si
360;Derecha;300;92;24;Resta;68;f5411;Bloque 1;1;1;489;Si
137;Izquierda;1250;48;26;Suma;52;f5411;Bloque 1;1;1;855;Si
372;Derecha;300;94;29;Resta;46;f5411;Bloque 1;1;0;679;Si
191;Izquierda;750;69;26;Suma;95;f5411;Bloque 1;1;0;1108;No
104;Izquierda;750;36;28;Suma;64;f5411;Bloque 1;1;1;543;Si
30;Izquierda;750;43;31;Suma;74;f5411;Bloque 1;1;1;667;No
300;Izquierda;1250;63;26;Resta;44;f5411;Bloque 1;1;1;721;No
347;Izquierda;750;85;38;Resta;47;f5411;Bloque 1;1;1;683;No
96;Izquierda;750;76;21;Suma;69;70e3b;Bloque 1;1;1;828;No
308;Izquierda;300;65;29;Resta;51;70e3b;Bloque 1;1;1;985;Si
110;Derecha;1250;38;23;Suma;61;70e3b;Bloque 1;1;1;712;No
293;Derecha;300;61;29;Resta;32;70e3b;Bloque 1;1;0;760;Si
240;Izquierda;300;83;41;Resta;50;70e3b;Bloque 1;1;1;871;Si
378;Izquierda;750;95;39;Resta;56;70e3b;Bloque 1;1;0;1099;Si
330;Derecha;1250;81;36;Resta;64;70e3b;Bloque 1;1;1;2336;No
147;Izquierda;750;49;34;Suma;59;70e3b;Bloque 1;1;1;438;No
12;Derecha;1250;35;23;Suma;58;70e3b;Bloque 1;1;0;792;Si
244;Derecha;300;85;23;Resta;62;70e3b;Bloque 1;1;1;936;Si
185;Izquierda;1250;67;28;Suma;80;70e3b;Bloque 1;1;1;450;No
42;Derecha;300;51;23;Suma;74;70e3b;Bloque 1;1;1;865;No
102;Izquierda;750;35;29;Suma;64;70e3b;Bloque 1;1;0;617;Si
267;Derecha;750;93;21;Resta;51;70e3b;Bloque 1;1;1;524;Si
66;Derecha;300;61;23;Suma;84;70e3b;Bloque 1;1;1;735;No
188;Izquierda;1250;68;29;Suma;137;70e3b;Bloque 1;1;1;1724;No
45;Derecha;750;51;36;Suma;87;70e3b;Bloque 1;1;1;937;No
363;Izquierda;1250;92;37;Resta;39;70e3b;Bloque 1;1;1;696;Si
134;Izquierda;750;47;39;Suma;86;70e3b;Bloque 1;1;0;640;Si
39;Izquierda;1250;47;32;Suma;79;70e3b;Bloque 1;1;1;1029;No
151;Derecha;750;52;39;Suma;91;70e3b;Bloque 1;1;1;363;No
288;Derecha;750;98;43;Resta;55;70e3b;Bloque 1;1;1;1090;No
304;Derecha;750;64;27;Resta;37;70e3b;Bloque 1;1;1;1396;Si
346;Izquierda;1250;85;26;Resta;42;70e3b;Bloque 1;1;1;713;Si
70;Derecha;750;61;37;Suma;82;70e3b;Bloque 1;1;1;538;Si
323;Izquierda;300;74;28;Resta;39;70e3b;Bloque 1;1;1;473;No
261;Izquierda;750;89;36;Resta;37;70e3b;Bloque 1;1;1;973;No
226;Izquierda;1250;75;32;Resta;43;70e3b;Bloque 1;1;1;586;Si
256;Derecha;750;87;46;Resta;41;70e3b;Bloque 1;1;1;949;Si
139;Derecha;750;48;35;Suma;70;70e3b;Bloque 1;1;1;1164;Si
321;Derecha;750;74;26;Resta;48;70e3b;Bloque 1;1;1;603;No
279;Derecha;1250;96;34;Resta;44;70e3b;Bloque 1;1;1;652;No
106;Derecha;1250;37;24;Suma;86;70e3b;Bloque 1;1;1;673;No
265;Derecha;300;89;46;Resta;43;70e3b;Bloque 1;1;1;962;No
64;Izquierda;1250;57;32;Suma;89;70e3b;Bloque 1;1;0;734;Si
100;Derecha;750;35;27;Suma;62;70e3b;Bloque 1;1;1;989;No
329;Derecha;1250;78;29;Resta;69;9e11c;Bloque 1;1;0;3580;No
304;Derecha;750;64;27;Resta;37;9e11c;Bloque 1;1;1;599;Si
261;Izquierda;750;89;36;Resta;37;9e11c;Bloque 1;1;1;1075;No
136;Izquierda;1250;48;25;Suma;87;9e11c;Bloque 1;1;1;628;Si
114;Derecha;1250;39;23;Suma;62;9e11c;Bloque 1;1;1;330;No
371;Izquierda;300;94;28;Resta;47;9e11c;Bloque 1;1;1;1583;No
157;Derecha;1250;56;35;Suma;64;9e11c;Bloque 1;1;1;443;Si
290;Derecha;300;61;25;Resta;43;9e11c;Bloque 1;1;1;830;Si
250;Derecha;1250;87;21;Resta;66;9e11c;Bloque 1;1;1;415;Si
8;Derecha;300;32;26;Suma;58;9e11c;Bloque 1;1;1;955;No
233;Izquierda;750;79;38;Resta;58;9e11c;Bloque 1;1;1;553;No
124;Izquierda;1250;45;26;Suma;71;9e11c;Bloque 1;1;1;353;No
29;Izquierda;300;43;26;Suma;69;9e11c;Bloque 1;1;1;1384;Si
75;Izquierda;1250;62;36;Suma;139;9e11c;Bloque 1;1;1;303;No
217;Izquierda;1250;73;21;Resta;52;9e11c;Bloque 1;1;1;591;Si
56;Derecha;750;53;45;Suma;98;9e11c;Bloque 1;1;1;655;No
18;Derecha;300;41;24;Suma;46;9e11c;Bloque 1;1;1;860;Si
257;Derecha;300;89;23;Resta;66;9e11c;Bloque 1;1;1;492;Si
274;Derecha;300;94;42;Resta;52;9e11c;Bloque 1;1;1;638;No
322;Derecha;1250;74;27;Resta;47;9e11c;Bloque 1;1;1;453;Si
66;Izquierda;300;61;23;Suma;84;9e11c;Bloque 1;1;1;506;No
133;Izquierda;300;47;35;Suma;69;9e11c;Bloque 1;1;1;560;Si
315;Derecha;750;73;27;Resta;55;9e11c;Bloque 1;1;1;614;Si
237;Derecha;1250;82;31;Resta;51;9e11c;Bloque 1;1;1;515;Si
218;Izquierda;1250;73;32;Resta;41;9e11c;Bloque 1;1;1;448;Si
27;Izquierda;300;43;24;Suma;95;9e11c;Bloque 1;1;1;500;Si
3;Izquierda;1250;31;26;Suma;48;9e11c;Bloque 1;1;1;504;No
134;Izquierda;1250;47;39;Suma;86;9e11c;Bloque 1;1;1;546;Si
196;Izquierda;750;56;25;Resta;44;9e11c;Bloque 1;1;1;768;No
309;Izquierda;300;71;24;Resta;47;9e11c;Bloque 1;1;1;1557;Si
340;Izquierda;1250;83;45;Resta;27;9e11c;Bloque 1;1;1;575;Si
205;Izquierda;1250;63;21;Resta;35;9e11c;Bloque 1;1;1;622;Si
20;Derecha;1250;41;35;Suma;64;9e11c;Bloque 1;1;1;538;No
38;Izquierda;750;47;21;Suma;48;9e11c;Bloque 1;1;1;637;Si
161;Derecha;300;57;29;Suma;72;9e11c;Bloque 1;1;1;564;No
330;Derecha;750;81;36;Resta;64;9e11c;Bloque 1;1;1;1301;No
33;Derecha;300;45;23;Suma;96;15b29;Bloque 1;1;1;460;Si
226;Izquierda;1250;75;32;Resta;43;15b29;Bloque 1;1;1;430;Si
349;Izquierda;750;85;49;Resta;25;15b29;Bloque 1;1;1;660;Si
178;Izquierda;1250;64;27;Suma;77;15b29;Bloque 1;1;1;337;Si
193;Izquierda;750;52;21;Resta;31;15b29;Bloque 1;1;1;726;No
150;Izquierda;750;52;29;Suma;68;15b29;Bloque 1;1;1;565;No
44;Derecha;750;51;35;Suma;86;15b29;Bloque 1;1;1;412;No
64;Izquierda;300;57;32;Suma;89;15b29;Bloque 1;1;1;338;Si
50;Derecha;750;52;43;Suma;95;15b29;Bloque 1;1;1;377;No
52;Izquierda;1250;53;25;Suma;78;15b29;Bloque 1;1;1;412;No
284;Derecha;750;97;34;Resta;63;15b29;Bloque 1;1;1;1270;Si
344;Derecha;300;84;36;Resta;48;15b29;Bloque 1;1;1;664;No
123;Derecha;750;43;39;Suma;82;15b29;Bloque 1;1;1;482;Si
361;Derecha;750;92;26;Resta;47;15b29;Bloque 1;1;1;453;No
327;Izquierda;750;76;28;Resta;57;15b29;Bloque 1;1;0;509;No
372;Izquierda;1250;94;29;Resta;46;15b29;Bloque 1;1;1;407;Si
144;Derecha;750;49;25;Suma;74;15b29;Bloque 1;1;1;636;No
379;Derecha;300;96;27;Resta;98;15b29;Bloque 1;1;1;744;No
133;Derecha;1250;47;35;Suma;69;15b29;Bloque 1;1;1;353;Si
55;Derecha;300;53;41;Suma;94;15b29;Bloque 1;1;1;485;No
266;Derecha;750;89;48;Resta;41;15b29;Bloque 1;1;0;633;No
240;Izquierda;1250;83;41;Resta;50;15b29;Bloque 1;1;1;612;Si
197;Izquierda;1250;57;21;Resta;51;15b29;Bloque 1;1;1;388;No
365;Izquierda;750;92;45;Resta;40;15b29;Bloque 1;1;1;398;No
276;Derecha;1250;95;31;Resta;91;15b29;Bloque 1;1;1;536;No
337;Izquierda;750;82;49;Resta;33;15b29;Bloque 1;1;1;545;Si
367;Izquierda;300;93;27;Resta;66;15b29;Bloque 1;1;1;406;No
142;Izquierda;1250;48;39;Suma;87;15b29;Bloque 1;1;1;429;Si
56;Izquierda;750;53;45;Suma;98;15b29;Bloque 1;1;1;445;No
110;Derecha;1250;38;23;Suma;61;15b29;Bloque 1;1;0;368;No
95;Izquierda;300;75;23;Suma;117;15b29;Bloque 1;1;1;663;No
115;Derecha;750;39;24;Suma;89;15b29;Bloque 1;1;1;925;No
22;Derecha;750;41;38;Suma;79;15b29;Bloque 1;1;1;642;Si
250;Derecha;750;87;21;Resta;66;15b29;Bloque 1;1;1;649;Si
154;Izquierda;1250;53;38;Suma;91;15b29;Bloque 1;1;1;826;No
342;Izquierda;300;84;28;Resta;47;15b29;Bloque 1;1;0;474;Si
182;Izquierda;300;65;29;Suma;94;4ba98;Bloque 1;1;1;2144;No
32;Izquierda;300;43;36;Suma;79;4ba98;Bloque 1;1;0;949;Si
301;Derecha;300;63;27;Resta;43;4ba98;Bloque 1;1;1;885;No
234;Derecha;300;79;43;Resta;36;4ba98;Bloque 1;1;1;2190;No
370;Izquierda;750;94;25;Resta;82;4ba98;Bloque 1;1;0;633;Si
71;Derecha;750;62;21;Suma;59;4ba98;Bloque 1;1;1;1180;No
315;Derecha;1250;73;27;Resta;55;4ba98;Bloque 1;1;1;594;Si
282;Derecha;300;96;45;Resta;51;4ba98;Bloque 1;1;0;2837;Si
198;Derecha;300;57;24;Resta;39;4ba98;Bloque 1;1;0;699;No
354;Derecha;750;86;48;Resta;38;4ba98;Bloque 1;1;1;1206;Si
164;Izquierda;300;58;26;Suma;84;4ba98;Bloque 1;1;1;578;No
73;Derecha;750;62;27;Suma;89;4ba98;Bloque 1;1;0;658;Si
322;Izquierda;750;74;27;Resta;47;4ba98;Bloque 1;1;1;928;Si
194;Derecha;1250;54;21;Resta;23;4ba98;Bloque 1;1;0;757;No
174;Izquierda;750;59;37;Suma;96;4ba98;Bloque 1;1;0;1016;No
44;Izquierda;300;51;35;Suma;86;4ba98;Bloque 1;1;0;422;No
349;Derecha;300;85;49;Resta;25;4ba98;Bloque 1;1;1;770;Si
360;Izquierda;300;92;24;Resta;68;4ba98;Bloque 1;1;0;982;Si
384;Derecha;1250;97;48;Resta;49;4ba98;Bloque 1;1;0;749;No
165;Izquierda;1250;58;27;Suma;85;4ba98;Bloque 1;1;1;1412;No
65;Derecha;750;57;41;Suma;69;4ba98;Bloque 1;1;0;1260;Si
246;Derecha;750;85;42;Resta;43;4ba98;Bloque 1;1;0;490;No
46;Izquierda;750;51;45;Suma;96;4ba98;Bloque 1;1;1;587;Si
83;Izquierda;300;65;31;Suma;136;4ba98;Bloque 1;1;0;1182;Si
63;Izquierda;1250;57;21;Suma;78;4ba98;Bloque 1;1;1;933;Si
245;Izquierda;1250;85;32;Resta;45;4ba98;Bloque 1;1;1;686;Si
172;Derecha;750;59;34;Suma;78;4ba98;Bloque 1;1;0;603;Si
376;Izquierda;1250;95;27;Resta;68;4ba98;Bloque 1;1;1;1090;Si
95;Derecha;1250;75;23;Suma;117;4ba98;Bloque 1;1;1;799;No
119;Izquierda;300;42;39;Suma;81;4ba98;Bloque 1;1;0;991;No
341;Izquierda;300;84;27;Resta;57;4ba98;Bloque 1;1;0;1028;Si
143;Izquierda;1250;49;23;Suma;72;4ba98;Bloque 1;1;1;604;Si
85;Izquierda;750;71;25;Suma;96;4ba98;Bloque 1;1;0;624;Si
289;Derecha;1250;61;23;Resta;32;4ba98;Bloque 1;1;1;1042;No
108;Derecha;1250;37;26;Suma;45;4ba98;Bloque 1;1;0;817;Si
332;Izquierda;300;82;27;Resta;55;4ba98;Bloque 1;1;0;720;No
374;Izquierda;750;94;37;Resta;57;432b6;Bloque 1;1;1;832;No
59;Izquierda;750;54;43;Suma;97;432b6;Bloque 1;1;1;732;Si
342;Derecha;750;84;28;Resta;47;432b6;Bloque 1;1;1;784;Si
60;Izquierda;750;56;23;Suma;112;432b6;Bloque 1;0;1;993;No
289;Izquierda;300;61;23;Resta;32;432b6;Bloque 1;1;0;2975;No
20;Derecha;300;41;35;Suma;64;432b6;Bloque 1;1;1;925;No
143;Derecha;750;49;23;Suma;72;432b6;Bloque 1;1;1;1242;Si
5;Derecha;750;31;28;Suma;83;432b6;Bloque 1;1;1;774;No
354;Izquierda;750;86;48;Resta;38;432b6;Bloque 1;1;1;951;Si
186;Izquierda;300;67;29;Suma;114;432b6;Bloque 1;1;0;1199;No
10;Izquierda;300;34;23;Suma;68;432b6;Bloque 1;1;1;902;Si
136;Derecha;1250;48;25;Suma;87;432b6;Bloque 1;1;1;586;Si
121;Derecha;1250;43;29;Suma;61;432b6;Bloque 1;1;1;938;No
73;Derecha;750;62;27;Suma;89;432b6;Bloque 1;1;1;738;Si
133;Derecha;1250;47;35;Suma;69;432b6;Bloque 1;1;1;1125;Si
372;Izquierda;750;94;29;Resta;46;432b6;Bloque 1;1;1;632;Si
281;Izquierda;1250;96;43;Resta;53;432b6;Bloque 1;1;1;699;No
90;Derecha;1250;72;26;Suma;98;432b6;Bloque 1;1;1;441;Si
178;Izquierda;1250;64;27;Suma;77;432b6;Bloque 1;1;1;1232;Si
195;Izquierda;300;56;24;Resta;45;432b6;Bloque 1;1;1;951;No
210;Izquierda;300;67;25;Resta;42;432b6;Bloque 1;1;1;734;Si
290;Derecha;300;61;25;Resta;43;432b6;Bloque 1;1;1;903;Si
257;Izquierda;1250;89;23;Resta;66;432b6;Bloque 1;1;1;1432;Si
39;Derecha;1250;47;32;Suma;79;432b6;Bloque 1;1;1;899;No
291;Izquierda;1250;61;26;Resta;35;432b6;Bloque 1;1;1;824;No
98;Derecha;1250;34;28;Suma;52;432b6;Bloque 1;1;0;101;No
255;Izquierda;750;87;43;Resta;44;432b6;Bloque 1;1;1;1776;Si
286;Derecha;300;98;26;Resta;72;432b6;Bloque 1;1;1;1087;Si
359;Derecha;300;91;43;Resta;48;432b6;Bloque 1;1;0;891;Si
235;Derecha;1250;79;45;Resta;29;432b6;Bloque 1;1;1;827;No
61;Derecha;1250;56;31;Suma;103;432b6;Bloque 1;1;1;1156;No
34;Izquierda;750;45;24;Suma;98;432b6;Bloque 1;1;1;2882;Si
274;Derecha;1250;94;42;Resta;52;432b6;Bloque 1;1;1;2131;No
106;Derecha;750;37;24;Suma;86;432b6;Bloque 1;1;1;694;No
165;Derecha;750;58;27;Suma;85;432b6;Bloque 1;1;1;1455;No
331;Izquierda;1250;81;49;Resta;27;432b6;Bloque 1;1;1;749;No
27;Izquierda;300;43;24;Suma;95;5c334;Bloque 1;1;1;1317;Si
266;Izquierda;300;89;48;Resta;41;5c334;Bloque 1;1;1;742;No
240;Izquierda;750;83;41;Resta;50;5c334;Bloque 1;1;1;4866;Si
377;Izquierda;750;95;28;Resta;67;5c334;Bloque 1;1;1;526;No
57;Derecha;750;54;32;Suma;61;5c334;Bloque 1;1;1;718;No
252;Derecha;1250;87;31;Resta;56;5c334;Bloque 1;1;1;461;No
104;Derecha;750;36;28;Suma;64;5c334;Bloque 1;1;0;591;Si
250;Derecha;300;87;21;Resta;66;5c334;Bloque 1;1;1;837;Si
34;Izquierda;1250;45;24;Suma;98;5c334;Bloque 1;1;1;590;Si
26;Derecha;750;43;21;Suma;64;5c334;Bloque 1;1;1;1018;Si
32;Derecha;1250;43;36;Suma;79;5c334;Bloque 1;1;1;544;Si
215;Izquierda;1250;69;32;Resta;31;5c334;Bloque 1;0;1;99;No
300;Derecha;300;63;26;Resta;44;5c334;Bloque 1;1;1;2080;No
142;Izquierda;300;48;39;Suma;87;5c334;Bloque 1;1;1;1573;Si
5;Derecha;750;31;28;Suma;83;5c334;Bloque 1;1;1;514;No
296;Derecha;300;62;25;Resta;37;5c334;Bloque 1;1;1;1456;Si
209;Izquierda;1250;67;23;Resta;37;5c334;Bloque 1;1;1;570;Si
197;Derecha;1250;57;21;Resta;51;5c334;Bloque 1;1;1;1380;No
202;Derecha;1250;58;26;Resta;27;5c334;Bloque 1;1;1;329;No
126;Derecha;300;45;28;Suma;73;5c334;Bloque 1;1;1;603;Si
119;Izquierda;300;42;39;Suma;81;5c334;Bloque 1;1;1;793;No
137;Izquierda;750;48;26;Suma;52;5c334;Bloque 1;1;1;614;Si
302;Izquierda;300;63;29;Resta;34;5c334;Bloque 1;1;0;602;Si
64;Izquierda;750;57;32;Suma;89;5c334;Bloque 1;1;1;681;Si
143;Derecha;300;49;23;Suma;72;5c334;Bloque 1;1;0;685;Si
314;Izquierda;300;72;28;Resta;44;5c334;Bloque 1;1;0;553;Si
108;Derecha;300;37;26;Suma;45;5c334;Bloque 1;1;1;824;Si
124;Derecha;1250;45;26;Suma;71;5c334;Bloque 1;1;1;672;No
176;Izquierda;300;63;28;Suma;64;5c334;Bloque 1;1;1;495;Si
131;Izquierda;750;47;25;Suma;72;5c334;Bloque 1;1;0;505;No
17;Izquierda;300;38;21;Suma;59;5c334;Bloque 1;1;0;456;Si
129;Derecha;300;45;37;Suma;82;5c334;Bloque 1;1;1;562;No
360;Derecha;750;92;24;Resta;68;5c334;Bloque 1;1;1;571;Si
12;Izquierda;300;35;23;Suma;58;5c334;Bloque 1;1;0;509;Si
356;Izquierda;300;87;39;Resta;68;5c334;Bloque 1;1;1;639;Si
258;Derecha;750;89;25;Resta;64;5c334;Bloque 1;1;1;1020;No
210;Izquierda;750;67;25;Resta;42;3cd58;Bloque 1;1;1;850;Si
224;Izquierda;300;74;42;Resta;45;3cd58;Bloque 1;1;1;908;No
54;Izquierda;1250;53;32;Suma;101;3cd58;Bloque 1;1;1;470;Si
91;Derecha;750;73;21;Suma;133;3cd58;Bloque 1;1;1;529;Si
175;Derecha;300;62;29;Suma;91;3cd58;Bloque 1;1;1;917;Si
256;Izquierda;750;87;46;Resta;41;3cd58;Bloque 1;1;1;768;Si
347;Derecha;300;85;38;Resta;47;3cd58;Bloque 1;1;1;1521;No
276;Izquierda;750;95;31;Resta;91;3cd58;Bloque 1;1;1;413;No
240;Izquierda;1250;83;41;Resta;50;3cd58;Bloque 1;1;1;847;Si
371;Derecha;1250;94;28;Resta;47;3cd58;Bloque 1;1;1;632;No
118;Derecha;1250;42;29;Suma;60;3cd58;Bloque 1;1;1;1036;No
323;Derecha;300;74;28;Resta;39;3cd58;Bloque 1;1;1;1781;No
214;Izquierda;750;69;24;Resta;64;3cd58;Bloque 1;1;1;992;Si
147;Derecha;1250;49;34;Suma;59;3cd58;Bloque 1;1;1;1268;No
8;Derecha;750;32;26;Suma;58;3cd58;Bloque 1;1;1;1186;No
268;Izquierda;300;93;31;Resta;62;3cd58;Bloque 1;1;1;990;Si
280;Derecha;300;96;42;Resta;38;3cd58;Bloque 1;1;1;1042;Si
346;Izquierda;1250;85;26;Resta;42;3cd58;Bloque 1;1;1;4443;Si
44;Izquierda;300;51;35;Suma;86;3cd58;Bloque 1;1;1;479;No
372;Izquierda;750;94;29;Resta;46;3cd58;Bloque 1;1;1;497;Si
67;Izquierda;1250;61;28;Suma;89;3cd58;Bloque 1;1;1;754;No
134;Derecha;1250;47;39;Suma;86;3cd58;Bloque 1;1;0;633;Si
108;Izquierda;1250;37;26;Suma;45;3cd58;Bloque 1;1;1;2240;Si
288;Derecha;750;98;43;Resta;55;3cd58;Bloque 1;1;1;970;No
336;Izquierda;300;82;46;Resta;43;3cd58;Bloque 1;1;1;735;Si
293;Izquierda;300;61;29;Resta;32;3cd58;Bloque 1;1;1;960;Si
40;Derecha;300;48;21;Suma;69;3cd58;Bloque 1;1;1;619;No
157;Derecha;750;56;35;Suma;64;3cd58;Bloque 1;1;1;460;Si
30;Derecha;750;43;31;Suma;74;3cd58;Bloque 1;1;1;1062;No
377;Izquierda;1250;95;28;Resta;67;3cd58;Bloque 1;1;1;368;No
47;Izquierda;1250;52;23;Suma;89;3cd58;Bloque 1;1;1;359;No
25;Derecha;300;42;31;Suma;87;3cd58;Bloque 1;1;1;885;No
338;Derecha;750;83;29;Resta;54;3cd58;Bloque 1;1;1;593;Si
283;Derecha;750;97;26;Resta;100;3cd58;Bloque 1;1;1;448;Si
107;Derecha;300;37;25;Suma;52;3cd58;Bloque 1;1;1;2901;No
80;Izquierda;1250;64;25;Suma;89;3cd58;Bloque 1;1;1;594;Si
247;Derecha;300;85;43;Resta;42;0d032;Bloque 2;1;1;436;Si
140;Derecha;1250;48;36;Suma;84;0d032;Bloque 2;1;1;487;Si
136;Derecha;750;48;25;Suma;87;0d032;Bloque 2;1;1;647;Si
72;Izquierda;1250;62;24;Suma;72;0d032;Bloque 2;1;1;640;No
298;Izquierda;1250;62;29;Resta;47;0d032;Bloque 2;1;1;572;Si
381;Izquierda;1250;96;39;Resta;57;0d032;Bloque 2;1;1;632;Si
102;Derecha;300;35;29;Suma;64;0d032;Bloque 2;1;1;470;Si
70;Derecha;1250;61;37;Suma;82;0d032;Bloque 2;1;1;429;Si
